@relation trainingData
@attribute im numeric
@attribute iDir numeric
@attribute i!! numeric
@attribute ig numeric
@attribute ij numeric
@attribute iC numeric
@attribute iks numeric
@attribute ikf numeric
@attribute io numeric
@attribute ie0 numeric
@attribute ie1 numeric
@attribute ie2 numeric
@attribute label {truetruetruetruetruetrue,falsetruetruetruetruetrue,truefalsetruetruetruetrue,falsefalsetruetruetruetrue,truetruefalsetruetruetrue,falsetruefalsetruetruetrue,truefalsefalsetruetruetrue,falsefalsefalsetruetruetrue,truetruetruefalsetruetrue,falsetruetruefalsetruetrue,truefalsetruefalsetruetrue,falsefalsetruefalsetruetrue,truetruefalsefalsetruetrue,falsetruefalsefalsetruetrue,truefalsefalsefalsetruetrue,falsefalsefalsefalsetruetrue,truetruetruetruefalsetrue,falsetruetruetruefalsetrue,truefalsetruetruefalsetrue,falsefalsetruetruefalsetrue,truetruefalsetruefalsetrue,falsetruefalsetruefalsetrue,truefalsefalsetruefalsetrue,falsefalsefalsetruefalsetrue,truetruetruefalsefalsetrue,falsetruetruefalsefalsetrue,truefalsetruefalsefalsetrue,falsefalsetruefalsefalsetrue,truetruefalsefalsefalsetrue,falsetruefalsefalsefalsetrue,truefalsefalsefalsefalsetrue,falsefalsefalsefalsefalsetrue,truetruetruetruetruefalse,falsetruetruetruetruefalse,truefalsetruetruetruefalse,falsefalsetruetruetruefalse,truetruefalsetruetruefalse,falsetruefalsetruetruefalse,truefalsefalsetruetruefalse,falsefalsefalsetruetruefalse,truetruetruefalsetruefalse,falsetruetruefalsetruefalse,truefalsetruefalsetruefalse,falsefalsetruefalsetruefalse,truetruefalsefalsetruefalse,falsetruefalsefalsetruefalse,truefalsefalsefalsetruefalse,falsefalsefalsefalsetruefalse,truetruetruetruefalsefalse,falsetruetruetruefalsefalse,truefalsetruetruefalsefalse,falsefalsetruetruefalsefalse,truetruefalsetruefalsefalse,falsetruefalsetruefalsefalse,truefalsefalsetruefalsefalse,falsefalsefalsetruefalsefalse,truetruetruefalsefalsefalse,falsetruetruefalsefalsefalse,truefalsetruefalsefalsefalse,falsefalsetruefalsefalsefalse,truetruefalsefalsefalsefalse,falsetruefalsefalsefalsefalse,truefalsefalsefalsefalsefalse,falsefalsefalsefalsefalsefalse,}
@data
1,8,0,1,1,0,0,0,4,1,4,0,falsefalsefalsefalsefalsefalse
1,8,0,1,1,0,0,0,4,1,4,0,falsefalsefalsefalsefalsefalse
1,8,0,1,1,0,0,0,4,1,4,0,falsefalsefalsefalsefalsefalse
1,8,0,1,1,0,0,0,4,1,4,0,falsefalsefalsefalsefalsefalse
1,2,0,0,1,0,0,0,4,1,4,0,falsefalsefalsetruefalsefalse
1,2,1,0,1,0,0,0,0,0,5,0,falsetruefalsetruefalsefalse
1,5,1,0,1,0,0,0,0,0,65,0,falsetruefalsetruefalsefalse
1,5,1,0,1,0,0,0,0,0,8,1,falsetruefalsetruefalsefalse
1,5,1,0,1,0,0,0,0,0,8,1,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,8,0,1,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,8,0,1,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,8,1,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,8,1,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,1,0,0,0,1,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,4,0,1,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,0,1,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,0,1,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,0,1,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,0,1,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,0,1,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,4,0,0,1,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,4,0,0,1,falsetruefalsefalsefalsefalse
1,4,0,1,0,0,0,0,4,0,0,1,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,1,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,1,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,5,0,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,4,0,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,4,0,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,1,0,1,0,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,2,0,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,2,0,0,1,0,0,0,1,0,0,0,falsefalsefalsetruefalsefalse
1,2,0,0,1,0,0,0,2,0,0,0,falsefalsefalsetruefalsefalse
1,2,0,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,2,0,0,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,2,0,0,1,0,0,0,4,0,0,0,truefalsefalsefalsefalsefalse
1,7,0,0,1,0,0,0,4,0,0,0,truefalsefalsefalsefalsefalse
1,7,0,0,1,0,0,0,4,0,0,0,truefalsefalsefalsefalsefalse
1,7,0,0,1,0,0,0,2,0,0,0,falsefalsefalsefalsefalsefalse
1,0,0,0,1,0,0,0,2,0,0,0,falsefalsefalsefalsefalsefalse
1,0,0,0,1,0,0,0,1,0,0,0,falsefalsefalsefalsefalsefalse
1,0,0,0,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,0,0,1,0,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,truefalsefalsefalsefalsefalse
1,3,1,1,1,0,0,0,4,0,0,0,truefalsefalsefalsefalsefalse
1,3,1,1,1,0,0,0,4,0,0,0,truefalsefalsefalsefalsefalse
1,3,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,3,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,3,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,3,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,6,1,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,0,1,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,0,1,1,0,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,2,1,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,0,1,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,0,1,1,0,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,2,1,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,0,1,0,1,0,0,0,4,0,0,0,falsefalsefalsetruefalsefalse
1,0,1,1,0,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,2,1,0,1,0,0,0,4,0,0,8,falsefalsefalsetruefalsefalse
1,0,1,0,1,0,0,0,4,0,0,8,falsefalsefalsetruefalsefalse
1,0,1,1,0,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
1,2,1,0,1,0,0,0,4,0,0,8,falsefalsefalsetruefalsefalse
1,0,1,0,1,0,0,0,4,0,0,8,falsefalsefalsetruefalsefalse
1,0,1,1,0,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
1,2,1,0,1,0,0,0,4,0,0,8,falsefalsefalsetruefalsefalse
1,0,1,0,1,0,0,0,4,0,0,8,falsefalsefalsetruefalsefalse
1,0,1,1,0,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,8,falsefalsefalsefalsefalsefalse
1,2,1,0,1,0,0,0,4,0,0,8,falsefalsefalsetruefalsefalse
1,0,1,0,1,0,0,0,4,0,0,8,falsefalsefalsetruefalsefalse
1,0,1,1,0,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
1,8,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,1,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,0,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,136,0,falsetruefalsefalsefalsefalse
1,1,0,0,1,0,0,0,0,0,136,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,128,8,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,1,8,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,128,8,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,1,0,4,0,64,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,128,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,128,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,1,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,0,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,6,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,6,0,0,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,6,0,0,0,falsetruefalsetruefalsefalse
1,2,0,0,1,0,0,0,4,0,0,0,falsetruefalsetruefalsefalse
1,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
1,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,1,0,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
1,1,0,1,0,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
1,1,0,1,0,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
1,1,0,1,0,0,0,0,0,0,0,0,falsetruefalsetruefalsefalse
1,1,0,1,1,0,0,0,6,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,7,0,0,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,7,0,0,0,falsetruefalsefalsefalsefalse
1,0,0,1,0,0,0,0,7,0,0,0,falsetruefalsefalsefalsefalse
1,8,0,1,1,0,0,0,7,0,0,0,falsetruefalsefalsefalsefalse
1,8,0,1,1,0,0,0,7,0,0,0,falsetruefalsefalsefalsefalse
1,8,0,1,1,0,0,0,7,0,0,0,falsefalsefalsefalsefalsefalse
1,8,0,1,1,0,0,0,7,0,0,64,falsefalsefalsefalsefalsefalse
1,8,0,1,1,0,0,0,7,0,0,64,falsefalsefalsefalsefalsefalse
1,2,0,0,1,0,0,0,7,0,0,64,falsefalsefalsetruefalsefalse
1,2,0,0,1,0,0,0,6,0,0,8,falsefalsefalsetruefalsefalse
1,2,0,0,1,0,0,0,4,0,0,8,falsetruefalsetruefalsefalse
1,5,0,0,1,0,0,0,0,0,0,8,falsetruefalsetruefalsefalse
1,5,0,0,1,0,0,0,0,0,0,8,falsetruefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,0,8,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,0,8,falsefalsefalsefalsefalsefalse
1,4,0,0,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
1,4,0,1,0,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,0,8,8,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
1,1,0,1,1,0,0,0,0,0,136,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,128,8,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,128,8,0,falsetruefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,128,8,0,falsefalsefalsefalsefalsefalse
1,4,0,0,1,0,0,0,4,16,0,8,falsefalsefalsefalsefalsefalse
1,4,0,0,1,0,1,0,4,16,0,0,falsefalsefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,129,0,0,falsefalsefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,129,0,falsefalsefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,129,0,falsefalsefalsefalsefalsefalse
1,5,0,0,1,0,0,0,0,0,129,0,falsefalsefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,129,0,falsefalsefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,0,1,8,falsefalsefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,1,0,8,falsefalsefalsefalsefalsefalse
1,4,0,0,1,0,0,0,0,1,1,8,falsefalsefalsefalsefalsefalse
1,4,0,0,1,0,0,0,4,16,16,8,falsefalsefalsefalsefalsefalse
1,4,0,1,0,0,0,0,4,16,16,0,falsefalsefalsefalsefalsefalse
1,1,0,1,1,0,0,0,4,16,16,0,falsefalsefalsefalsefalsefalse
1,8,0,1,1,0,0,0,4,16,16,0,falsefalsefalsefalsefalsefalse
1,8,0,1,1,0,0,0,4,16,16,0,falsefalsefalsefalsefalsefalse
0,8,0,1,1,1,0,0,4,16,16,0,falsefalsefalsefalsefalsefalse
0,8,0,1,1,0,0,0,4,16,16,0,truefalsefalsefalsefalsefalse
0,8,0,1,1,0,0,0,4,0,16,0,truefalsefalsefalsefalsefalse
0,3,0,1,1,0,0,0,4,0,16,0,truefalsefalsefalsefalsefalse
0,3,0,1,1,0,0,0,4,0,16,0,truefalsefalsefalsefalsefalse
0,6,0,0,1,0,0,0,4,0,16,0,falsefalsefalsetruefalsefalse
0,6,0,0,1,0,0,0,0,128,1,0,falsefalsefalsetruefalsefalse
0,6,0,0,1,0,0,0,0,0,129,0,falsefalsefalsetruefalsefalse
0,6,0,0,1,0,0,0,0,0,136,0,falsefalsefalsefalsefalsefalse
0,6,0,0,1,0,0,0,0,0,136,0,falsefalsefalsefalsefalsefalse
0,8,0,0,1,0,0,0,0,0,136,0,falsefalsefalsefalsefalsefalse
0,0,0,0,1,0,0,0,0,0,136,0,falsefalsefalsefalsefalsefalse
0,0,1,0,1,0,0,0,0,0,136,0,falsetruefalsefalsefalsefalse
0,0,1,0,1,0,0,0,0,128,8,0,falsetruefalsefalsefalsefalse
0,4,1,0,1,0,0,0,0,128,8,0,falsetruefalsefalsefalsefalse
0,4,1,0,1,0,1,0,4,64,0,0,falsetruefalsefalsefalsefalse
0,5,1,0,1,0,0,0,0,8,0,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,8,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,8,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,1,0,4,64,0,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,128,0,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,128,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,128,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,128,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,0,1,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,0,128,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,128,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,1,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,1,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,16,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,4,0,2,64,falsetruefalsefalsefalsefalse
0,4,0,1,0,0,0,0,4,0,16,64,falsetruefalsefalsefalsefalse
0,1,0,1,1,0,0,0,4,0,16,64,falsetruefalsefalsefalsefalse
0,1,0,1,1,0,0,0,4,0,16,64,falsetruefalsefalsefalsefalse
0,1,0,1,1,0,0,0,4,0,16,64,falsetruefalsefalsefalsefalse
0,1,0,1,1,0,0,0,4,0,16,64,falsetruefalsefalsefalsefalse
0,1,0,1,1,0,0,0,4,0,16,64,falsetruefalsefalsefalsefalse
0,1,0,1,1,0,0,0,4,0,16,64,falsetruefalsefalsefalsefalse
0,1,0,1,1,0,0,0,4,0,16,64,falsetruefalsefalsefalsefalse
0,1,0,1,1,0,0,0,4,0,64,16,falsetruefalsefalsefalsefalse
0,1,0,1,1,0,0,0,4,0,64,16,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,4,0,64,16,falsetruefalsetruefalsefalse
0,5,0,0,1,0,0,0,0,0,8,1,falsetruefalsetruefalsefalse
0,5,0,0,1,0,0,0,0,0,8,1,falsetruefalsetruefalsefalse
0,5,0,0,1,0,0,0,0,0,8,1,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,8,1,falsetruefalsefalsefalsefalse
0,1,0,0,1,0,0,0,0,0,8,1,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,0,8,1,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,0,8,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,8,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,8,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,1,0,4,0,0,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
0,5,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
0,4,0,0,1,0,0,0,0,0,0,0,falsetruefalsefalsefalsefalse
2,6,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,0,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,0,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,0,0,1,0,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,0,1,1,0,0,0,4,0,0,0,falsetruefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,1,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
2,8,1,1,1,0,0,0,4,0,0,0,falsefalsefalsefalsefalsefalse
